event_name,bib_number,age,gender,finish_time,pace
Spartan SC Beast - Sat Open,5310,42,M,151.55,12.5247933884298
Spartan SC Beast - Sat Open,2447,28,M,151.683333333333,12.5358126721763
Spartan SC Beast - Sat Open,6449,51,M,151.716666666667,12.5385674931129
Spartan SC Beast - Sat Open,203,37,M,151.816666666667,12.5468319559229
Spartan SC Beast - Sat Open,4542,41,M,151.816666666667,12.5468319559229
Spartan SC Beast - Sat Open,690,29,M,151.866666666667,12.5509641873278
Spartan SC Beast - Sat Open,2532,33,M,152.416666666667,12.5964187327824
Spartan SC Beast - Sat Open,2027,32,M,152.516666666667,12.6046831955923
Spartan SC Beast - Sat Open,5769,35,M,152.716666666667,12.6212121212121
Spartan SC Beast - Sat Open,7978,38,M,152.733333333333,12.6225895316804
Spartan SC Beast - Sat Open,599,37,M,152.833333333333,12.6308539944904
Spartan SC Beast - Sat Open,189,37,M,153.116666666667,12.6542699724518
Spartan SC Beast - Sat Open,5238,46,M,153.283333333333,12.668044077135
Spartan SC Beast - Sat Open,4178,17,M,153.616666666667,12.6955922865014
Spartan SC Beast - Sat Open,3249,25,M,153.95,12.7231404958678
Spartan SC Beast - Sat Open,2740,49,M,153.966666666667,12.7245179063361
Spartan SC Beast - Sat Open,2909,36,M,154.033333333333,12.7300275482094
Spartan SC Beast - Sat Open,3749,35,M,154.083333333333,12.7341597796143
Spartan SC Beast - Sat Open,3832,36,M,154.116666666667,12.736914600551
Spartan SC Beast - Sat Open,5307,22,M,154.233333333333,12.7465564738292
Spartan SC Beast - Sat Open,229,41,M,154.4,12.7603305785124
Spartan SC Beast - Sat Open,5473,38,M,154.516666666667,12.7699724517906
Spartan SC Beast - Sat Open,1878,48,M,154.516666666667,12.7699724517906
Spartan SC Beast - Sat Open,7232,34,M,154.65,12.7809917355372
Spartan SC Beast - Sat Open,2796,34,M,154.866666666667,12.7988980716253
Spartan SC Beast - Sat Open,7478,17,M,155,12.8099173553719
Spartan SC Beast - Sat Open,632,26,M,155.05,12.8140495867769
Spartan SC Beast - Sat Open,6607,14,M,155.383333333333,12.8415977961433
Spartan SC Beast - Sat Open,5314,30,M,155.4,12.8429752066116
Spartan SC Beast - Sat Open,2097,30,M,155.483333333333,12.8498622589532
Spartan SC Beast - Sat Open,4951,33,M,155.516666666667,12.8526170798898
Spartan SC Beast - Sat Open,378,25,M,155.533333333333,12.8539944903581
Spartan SC Beast - Sat Open,562,36,M,155.55,12.8553719008264
Spartan SC Beast - Sat Open,6100,23,M,155.6,12.8595041322314
Spartan SC Beast - Sat Open,6734,41,M,156.333333333333,12.9201101928375
Spartan SC Beast - Sat Open,2241,32,M,156.516666666667,12.935261707989
Spartan SC Beast - Sat Open,6459,29,M,156.65,12.9462809917355
Spartan SC Beast - Sat Open,2463,24,M,156.833333333333,12.9614325068871
Spartan SC Beast - Sat Open,1746,22,M,156.866666666667,12.9641873278237
Spartan SC Beast - Sat Open,2823,29,M,156.916666666667,12.9683195592287
Spartan SC Beast - Sat Open,185,26,M,157.05,12.9793388429752
Spartan SC Beast - Sat Open,4184,48,M,157.166666666667,12.9889807162534
Spartan SC Beast - Sat Open,4300,35,M,157.35,13.004132231405
Spartan SC Beast - Sat Open,6335,52,M,157.483333333333,13.0151515151515
Spartan SC Beast - Sat Open,1531,29,M,157.55,13.0206611570248
Spartan SC Beast - Sat Open,6608,48,M,157.6,13.0247933884298
Spartan SC Beast - Sat Open,6983,29,M,157.95,13.0537190082645
Spartan SC Beast - Sat Open,9087,30,M,158,13.0578512396694
Spartan SC Beast - Sat Open,6025,45,M,158.233333333333,13.0771349862259
Spartan SC Beast - Sat Open,9200,43,M,158.25,13.0785123966942
Spartan SC Beast - Sat Open,3174,40,M,158.3,13.0826446280992
Spartan SC Beast - Sat Open,5567,30,M,158.3,13.0826446280992
