34,16601,Jennifer Shearer,F,5,13,92,4409000,1:13:29
26,13045,jeremiah luithle,M,19,80,93,4484000,1:14:44
29,12780,Richard Jones,M,20,81,94,4493000,1:14:53
29,11772,Daniel Britt,M,21,82,95,4502000,1:15:02
37,13403,Jason Padgett,M,18,83,96,4508000,1:15:08
37,11815,Tuan Bui,M,19,84,97,4519000,1:15:19
22,12708,Timothy Hurst,M,8,85,98,4520000,1:15:20
30,11731,Francis Bott,M,15,86,99,4651000,1:17:31
37,12750,doug johns,M,20,87,100,4687000,1:18:07
29,11843,Juan Cabungcal,M,22,88,101,4778000,1:19:38
41,12650,Roy Hoffman,M,11,89,102,4836000,1:20:36
46,16508,Shauna Rudolph,F,2,14,103,4887000,1:21:27
23,13498,Lacey Poston,F,2,15,104,4926000,1:22:06
41,13553,Joanne Rech,F,2,16,105,4974000,1:22:54
41,12081,Monica Curwen,F,3,17,106,5006000,1:23:26
23,12553,Shelby Harris,F,3,18,107,5132000,1:25:32
45,12846,Jacqui Kerzman,F,3,19,108,5304000,1:28:24
40,13277,Patricia morrill,F,4,20,109,5461000,1:31:01
41,12315,Brann Fink,F,5,21,110,5721000,1:35:21
37,12156,Terry Dize,M,21,90,111,5775000,1:36:15
44,13400,weezie owens,F,6,22,112,5779000,1:36:19
26,11632,Matthew Banks,M,23,91,113,5780000,1:36:20
28,11590,Kaitlyn Arnsdorf,F,3,23,114,5859000,1:37:39
24,12857,Amanda King,F,4,24,115,6026000,1:40:26
35,13356,Sellers Norris,M,22,92,116,6044000,1:40:44
45,16255,Noel Wright,F,4,25,117,6066000,1:41:06
36,12211,Aisha Durham,F,3,26,118,6298000,1:44:58
40,13276,Jonathan Morrill,M,12,93,119,6383000,1:46:23
33,13477,Gretchen Phillips,F,6,27,120,6462000,1:47:42
19,13478,Jordan Phillips,F,1,28,121,6463000,1:47:43
24,11964,Vilma Clayton,F,5,29,122,6720000,1:52:00
30,13263,christine moraska,F,7,30,123,6729000,1:52:09
31,13132,Jo Mays,F,7,30,123,6729000,1:52:09
27,12681,Sable Hoyle,F,4,32,125,6898000,1:54:58
22,13543,Alejandra Ramos,F,6,32,125,6898000,1:54:58
34,12193,Crystal Duff,F,9,34,127,7182000,1:59:42
24,13790,steve simo,M,9,94,128,14577000,4:02:57
