27,6416,Ryan Atkins,M,1,1,1,8028000,2:13:48
31,5860,Chad Trammell,M,1,2,2,8374000,2:19:34
25,3666,David McCarey,M,2,3,3,8596000,2:23:16
26,3749,Miguel Medina,M,3,4,4,8683000,2:24:43
33,6547,Jesse Bruce,M,2,5,5,8824000,2:27:04
25,2128,Andrew Gerard,M,4,6,6,9451000,2:37:31
24,7102,Francis DiSomma,M,1,7,7,9513000,2:38:33
37,4749,Corey Raymo,M,1,8,8,9603000,2:40:03
27,3157,Kevin Lavoie,M,5,9,9,9627000,2:40:27
31,533,Amelia Boone,F,1,1,10,9658000,2:40:58
47,3974,Tadd Morris,M,1,10,11,9718000,2:41:58
27,330,Miles Bartlett,M,6,11,12,9872000,2:44:32
